#number,time,diff_x,diff_y,pe1_stats1_total,diff_x_user_setpoint,diff_y_user_setpoint,pe1_image
151,2017-01-21 08:05:30.841435000,10.323,36.823,20911135850.6261,10.323076923076922,36.823076923076925,e5c0ec83-8de7-4945-85cb-e9e614f70d1f
152,2017-01-21 08:06:36.466317000,10.916,36.823,20911708780.49408,10.915384615384614,36.823076923076925,3ff169f0-754c-4fe7-aaa4-e59741382b0e
153,2017-01-21 08:07:41.943106000,11.508000000000001,36.823,20851369041.989014,11.507692307692306,36.823076923076925,94679bd9-1eb8-4145-86be-3365cf76c4cd
154,2017-01-21 08:08:47.447644000,12.1,36.823,20766803227.086975,12.1,36.823076923076925,f9da844d-4d67-4698-97ac-653638208db9
155,2017-01-21 08:09:57.979398000,12.1,37.416000000000004,20766104799.6532,12.1,37.41538461538462,9078a8a9-929a-4007-9637-6b4de6f5ef2c
156,2017-01-21 08:11:03.637087000,11.507,37.416000000000004,20800259487.906067,11.507692307692306,37.41538461538462,c81efc4e-024b-4747-a8d9-974745ebfd12
157,2017-01-21 08:12:09.269202000,10.915000000000001,37.416000000000004,20896473815.42511,10.915384615384614,37.41538461538462,e4a34a3e-6146-40df-b1be-14ec7013ae0b
158,2017-01-21 08:13:18.360103000,10.323,37.416000000000004,20912054869.011047,10.323076923076922,37.41538461538462,deadbecb-f8e0-4afe-97dc-8b404c00830a
159,2017-01-21 08:14:23.757104000,9.73,37.416000000000004,20912241614.760803,9.73076923076923,37.41538461538462,c1aca1b2-1325-44ea-bf5b-8f9201c1d217
160,2017-01-21 08:15:28.962131000,9.138,37.415,20912307830.39081,9.138461538461538,37.41538461538462,429c0251-3ec0-4248-af5b-873bea179eba
161,2017-01-21 08:16:34.528034000,8.546,37.415,20910792946.512146,8.546153846153846,37.41538461538462,b23e4290-8e4d-45db-b605-09f43f1053ab
162,2017-01-21 08:17:40.115080000,7.953,37.415,20911147552.369324,7.953846153846154,37.41538461538462,f4bebe72-5188-4b0b-ae1d-97f4a75f6b91
163,2017-01-21 08:18:45.740188000,7.361,37.415,20911678328.134888,7.361538461538461,37.41538461538462,b6b7bce6-24ae-41cb-921f-1edb8d0cc629
164,2017-01-21 08:19:51.847167000,6.769,37.415,20910825722.449707,6.769230769230769,37.41538461538462,b86b2e8b-c1f2-4226-86d1-d75a4cd806a7
165,2017-01-21 08:20:57.215465000,6.176,37.415,20910328228.99231,6.176923076923077,37.41538461538462,fec08461-fa80-4d12-80e4-0d09f94089ed
166,2017-01-21 08:22:02.692368000,5.5840000000000005,37.415,20861712246.3808,5.584615384615384,37.41538461538462,dabe5125-ced1-467a-95e6-61612753714d
167,2017-01-21 08:23:07.907427000,4.992,37.415,20777919795.921204,4.992307692307692,37.41538461538462,4c7c6015-8c69-4d19-a0b0-0b44533ac0fe
168,2017-01-21 08:24:13.304821000,4.4,37.415,20766546818.240417,4.4,37.41538461538462,58497178-a63b-47af-84b7-4584561f49cb
169,2017-01-21 08:25:23.211284000,4.4,38.007,20766114228.027588,4.4,38.00769230769231,df62629a-d0f9-408f-8e3b-d40da21a0907
170,2017-01-21 08:26:28.606711000,4.993,38.007,20765949220.485718,4.992307692307692,38.00769230769231,2ed97cf0-d9ac-4873-9cb8-14439faa89f3
171,2017-01-21 08:27:34.007399000,5.585,38.007,20779381531.613647,5.584615384615384,38.00769230769231,9ec94774-ce7d-4e93-8f23-ab772e853e93
172,2017-01-21 08:28:39.459061000,6.1770000000000005,38.007,20812331131.403748,6.176923076923077,38.00769230769231,26674819-011c-443a-a9b6-7ddeb53100b7
173,2017-01-21 08:29:45.395828000,6.7700000000000005,38.007,20821527681.85431,6.769230769230769,38.00769230769231,df201ab5-67b4-4241-8dc8-072bf8cd067d
